ID_Firm;Firm_Name;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRDEZ;YEARTR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
1520;Occidental Petroleum Corp;2013;Oil & Gas;75.47076474;23.52803738;29.81074766;22.1319797;-7.917981073;9.296795378;-0.53598186;0.209314494;4.114882506;3.687569824;-4.793919908;6.161088935;-6.630227078;-7.509100365;-9.280109179;6.299889698;-6.897778628;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1520;Occidental Petroleum Corp;2014;Oil & Gas;72.54546924;22.2264574;24.4293722;25.88963964;-0.756729933;1.803921569;-5.363436352;8.27E+00;-2.38451935;0.428755692;-9.733830525;4.002849006;-6.926713643;12.68329554;1.408639659;-9.560186956;-6.125449208;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1520;Occidental Petroleum Corp;2015;Oil & Gas;74.80997369;21.43522267;29.50101215;23.87373887;1.804466796;0.028683843;0.556421414;11.73469388;-1.578604044;0.211678268;-1.098464797;2.836879434;-5.397588913;-0.01371366;-3.082982479;0.923034134;6.924503871;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1520;Occidental Petroleum Corp;2016;Oil & Gas;69.25666225;20.5443038;29.50421941;19.20813904;-4.85750386;-4.9311095;-2.157253887;-4.247704991;-4.241143972;0.842837303;3.440788375;-3.600839654;9.90492708;0.560660333;8.528325125;5.65043195;4.892414302;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1525;Office Depot Inc;2007;Specialty Retailers;76.6572852;27.08695652;23.98550725;25.58482143;6.6139468;-20.26647966;-2.814423923;13.92632525;0.157728709;-13.85826772;-37.84277879;3.529411766;-17.32954545;-38.1443299;-36.85897436;51.26903554;-91.61835175;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
1525;Office Depot Inc;2008;Specialty Retailers;80.73936891;28.26923077;27.32371795;25.14642019;-27.51677852;-60.22727273;24.76190476;100.7751938;79.92277992;-2.145922748;-0.219298246;14.72527473;24.67043314;-8.610271903;1.487603304;5.048859933;152.6725054;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
1525;Office Depot Inc;2009;Specialty Retailers;82.72923769;28.67613636;28.84659091;25.20651042;-11.9379845;27.56183746;10.52631579;-15.51724138;-15.45189504;-30.34482759;6.930693069;-21.06481481;32.5648415;-2.391304347;-3.118040088;24.13793103;1.895511093;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
1525;Office Depot Inc;2010;Specialty Retailers;80.46805531;29.14705882;29.49019608;21.83080041;-2.777777777;3.710937499;-12.80602637;-8.297872341;-2.320185614;1.442307693;-10.42654028;-31.21693122;-17.6;11.16504854;-11.41732283;-4.444444445;-84.98880714;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
1525;Office Depot Inc;2011;Specialty Retailers;86.42623219;31.29166667;29.15046296;25.98410256;26.97674419;12.24489796;4.545454545;-11.88405797;-29.27631579;-0.917431193;-17.59259259;-14.04494382;69.53642384;-3.125;40.58577406;-2.380952382;74.66800084;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1525;Office Depot Inc;2012;Specialty Retailers;80.11772828;29.84955752;28.88274336;21.38542739;32.01219512;-9.029345372;-2.481389578;-1.781170484;14.24870466;-10.82949309;11.88630491;-3.233256351;15.27446301;15.73498965;-1.270417423;-2.757352943;57.77423211;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1525;Office Depot Inc;2013;Specialty Retailers;75.41316786;30.88983051;30.29237288;14.23096447;-7.561436675;-0.60483871;-16.22718053;-0.486618004;25.18337408;11.1328125;-11.95079086;2.195608783;0.390625003;1.556420234;30.25540275;29.33634992;63.21972849;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1541;ON Semiconductor Corp;2011;Semiconductors & Semiconductor Equipment;71.84135649;26.22580645;28.64247312;16.97307692;12.69430052;2.37020316;-0.661521501;-8.32408435;-18.40193704;5.029585797;-2.253521128;-10.23054755;-0.161812298;-0.324149108;7.980456028;6.334841627;-5.948185852;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1541;ON Semiconductor Corp;2012;Semiconductors & Semiconductor Equipment;69.5280885;25.39893617;26.02925532;18.09989701;11.34751773;1.010101011;3.500000001;-5.072463768;8.905852414;-5.052878966;1.980198019;-12.13592233;0.828729284;-3.29E+00;1.285714286;16.22002821;19.52920466;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1541;ON Semiconductor Corp;2013;Semiconductors & Semiconductor Equipment;66.27169383;23.67894737;24.28157895;18.31116751;1.456310679;10.53254438;0.642398288;2.39390642;-7.651434645;5.17836594;-6.345733042;14.01869159;-8.401639344;-7.270693511;12.7340824;12.18161683;29.46841599;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1541;ON Semiconductor Corp;2015;Semiconductors & Semiconductor Equipment;67.20531311;24.57327586;29.57758621;13.05445104;-12.65306123;-1.985981308;14.30274136;-2.471678683;3.167898627;-8.695652175;13.71882086;7.676969094;13.13131313;-5.275974025;2.168256722;8.319185059;31.40283744;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1541;ON Semiconductor Corp;2016;Semiconductors & Semiconductor Equipment;65.58373217;25.65725806;29.10080645;10.82566766;4.388714734;9.00576369;2.379378717;-8.041504541;9.167842032;-9.942270687;6.48148148;14.24749164;8.264947243;15.43042772;-4.198473283;4.282868524;51.46666727;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1545;ONEOK Inc;2010;Oil & Gas Related Equipment and Services;66.23312437;19.95833333;21.48958333;24.7852077;7.100082079;9.90638298;3.577512775;6.886330241;1.644266517;5.713469505;-0.89363781;-2.59651051;-6.946597152;15.15748031;9.210747064;4.244829245;53.00435525;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
1545;ONEOK Inc;2015;Oil & Gas Related Equipment and Services;64.62476818;19.78125;24.265625;20.57789318;3.612009147;-3.653151343;24.41666667;26.636377;19.64038727;11.04610344;-5.605900948;6.119290019;8.969465645;-4.565118166;14.00996264;4.514837067;105.1409284;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1549;Oracle Corp;2009;Software & IT Services;72.4864175;;;;-5.845553447;5.027694931;4.219066938;1.367709385;-12.65479876;-4.918032787;10.39401692;-7.44500846;21.9346049;9.70073311;-8.027210885;15.75443787;29.50765972;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
1549;Oracle Corp;2010;Software & IT Services;69.66924505;;19.26980198;;2.495842968;2.812499999;1.42857143;9.303798895;-5.076282941;-2.34421365;-6.911683022;-8.20797907;3.158650395;14.25099934;-6.945681211;-18.18181818;-14.21729504;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
1549;Oracle Corp;2011;Software & IT Services;68.69356236;30.89035088;22.06359649;;10.1855638;3.027103132;-0.375811411;0.997208285;-9.935352161;13.48872755;1.892225943;4.801324502;0.99422707;-1.203803838;3.581800582;4.385598385;31.83881183;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1549;Oracle Corp;2012;Software & IT Services;74.86443159;;;;6.572629049;-3.601575689;-5.604203152;1.360544216;2.989627819;-10.5416424;5.710623551;-1.514683153;4.111738855;1.359806684;5.249030718;8.415981865;14.50787836;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1549;Oracle Corp;2013;Software & IT Services;70.7782059;;;;-3.246985498;5.417789758;4.602403476;3.620675638;2.788649708;-3.54593051;-0.052966572;2.822480813;-7.825668192;2.324733231;10.15584416;6.036312191;23.0973382;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1549;Oracle Corp;2014;Software & IT Services;72.53637835;32.26377953;;;-6.592572766;2.646989926;-1.528982198;0.767770429;-0.298028427;-7.335019542;-0.523038607;-7.135703555;-3.57714896;7.953802287;0.334706488;-6.261226583;-21.54845151;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1549;Oracle Corp;2015;Software & IT Services;71.11163786;;;;-0.185191215;1.294409256;11.22892877;-2.348250376;0.852985451;2.146244071;0.63684533;0.438596491;-4.914064391;-1.810396492;5.292114226;-4.329435182;8.302785936;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1556;Ormat Technologies Inc;2016;Electric Utilities & IPPs;65.66994065;21.06;21.4;23.20994065;0.149198063;2.054794521;3.845834819;3.396358544;0.921388121;-1.378151259;1.056578053;-2.998537786;7.520253609;6.355446354;1.978388715;-2.425629292;20.47592246;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1565;Owens Corning;2009;Homebuilding & Construction Supplies;72.00381944;28.25555556;24.42222222;19.32604167;0.351014037;-8.12182741;8.117297068;37.14511041;-4.169062679;-10.2610261;5.249080575;-13.59593393;-6.220270766;5.501365588;-2.699704143;18.39604713;29.69208978;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
1565;Owens Corning;2011;Homebuilding & Construction Supplies;70.85698718;26.43269231;25.83173077;18.5925641;17.51392758;-8.999424955;13.83886256;-4.662781017;-10.16011645;-7.096354167;-5.886475123;24.19955324;3.112480743;0.388523611;9.987277353;6.969346443;39.20481982;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
1565;Owens Corning;2012;Homebuilding & Construction Supplies;69.15942423;25.51851852;25.68055556;17.96035015;12.65206812;-5.983527132;1.597526411;6.670048189;3.89919163;-11.50362319;1.04912999;-5.191187642;1.442307692;-5.397577674;6.877729258;3.983656795;10.09574245;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
1565;Owens Corning;2013;Homebuilding & Construction Supplies;69.86722716;25.27678571;26.69196429;17.89847716;-6.31139489;17.72575251;-5.311766522;-4.444444445;0.391676865;-5.681541088;-11.59209786;5.726872247;-11.80555556;1.517624869;10.6031746;3.243398392;-5.938300871;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
1565;Owens Corning;2014;Homebuilding & Construction Supplies;73.61885546;25.91964286;26.91517857;20.78403403;11.84026808;-1.023209381;9.894537922;-10.71593533;9.570615623;-2.6203966;9.159537376;-1.248606464;-4.814898934;9.065560947;2.87722381;0.766044952;32.750742;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
1565;Owens Corning;2015;Homebuilding & Construction Supplies;81.50585273;28.66447368;30.67105263;22.17032641;-1.786093984;-7.079454428;10.5943217;-2.764879696;10.85304971;0.136054421;3.039359696;3.798903798;-2.412721625;-8.315364265;5.981848185;0.735626819;12.78065033;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
1565;Owens Corning;2016;Homebuilding & Construction Supplies;81.16770666;29.785;31.145;20.23770666;7.15671063;5.330452011;5.273723315;-0.229545829;2.547247331;9.794913865;0.496963502;10.55928411;7.789855072;7.173473028;8.418210822;4.301075268;68.61236313;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1568;P H Glatfelter Co;2016;Paper & Forest Products;67.84001646;16.95348837;25.73837209;25.148156;2.176642947;-11.38732959;-1.031936154;0.420168066;-14.78382148;6.03523424;4.759467758;-15.38837323;15.43026706;8.493144814;8.848167541;3.126503127;6.698135102;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
1617;PepsiCo Inc;2007;Beverages;84.60280686;29.68965517;28.82758621;26.08556548;-10.15810277;1.355092524;4.349115489;-4.234209056;-0.335619437;-6.302538828;4.670545682;2.884615384;4.713458545;-20.00841869;-0.665732304;-2.644757458;-26.37655092;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
1617;PepsiCo Inc;2008;Beverages;79.98572563;29.16176471;28.75735294;22.06660798;-8.289209422;-7.494235204;7.892901656;-3.919675614;4.602090032;6.466323521;3.256914119;-0.140969163;4.172739965;3.221957042;2.758051198;-1.591368137;10.93551999;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
